C13H28N7O15P3S1,647.057693
C17H28N7O12P3S1,647.07295
C24H40O20,648.211294
C10H16N5O18P5,648.917841
C14H22N7O15P3S1,653.010743
C15H30N7O14P3S1,657.078429
C15H32N7O14P3S1,659.094079
C20H29N3O18P2,661.092134
C15H24N7O15P3S1,667.026393
C21H33N7O12P2S1,669.138313
C19H32N7O12P3S1,675.10425
C50H80,680.626003
C14H20N7O17P3S1,682.984922
C28H38N5O13P1,683.220373
C16H30N7O15P3S1,685.073344
C39H60O10,688.418648
C19H31N6O14P3S1,692.08318
C34H64N1O11P1,693.421698
C43H71O5P1,698.503912
C39H60O11,704.413563
C19H29N6O15P3S1,706.062445
C19H32N7O14P3S1,707.094079
C43H87O5P1,714.629112
C20H34N7O14P3S1,721.109729
C20H34O14N7P3S1,721.109729
C19H29N6O16P3S1,722.057359
C34H42O14N4,730.269752
C23H34N4O19P2,732.129248
C21H36N7O14P3S1,735.125379
C39H42O11N4,742.285008
C21H34N7O15S1P3,749.104644
C21H34O15N7P3S1,749.104644
C21H34N7O15P3S1,749.104644
C21H34O15S1N7P3,749.104644
C21H35N7O15P3S1,750.112469
C29H34N5O17P1,755.168731
C30H43N6O15P1,758.252401
C30H43O15N6P1,758.252401
C21H32N7O16P3S1,763.083908
C21H34N7O16S1P3,765.099558
C21H34N7O16P3S1,765.099558
C21H34O16S1N7P3,765.099558
C21H34O16N7P3S1,765.099558
C21H36N7O16P3S1,767.115208
C29H49O17N3P2,773.25372
C22H38N7O16P3S1,781.130858
C22H35N8O16P3S1,792.110457
C23H37N7O16P3S1,792.123033
H39C24O16N7P3S1,806.138683
C23H38O17N7P3S1,809.125773
C30H50O25,810.264117
C24H40O17N7P3S1,823.141423
C31H52N7O17P1,825.31573
H41C26O16N7P3S1,832.154334
C25H41O16N8P3S1,834.157408
C27H40O17N7P3S1,859.141423
C28H41N5O22P2,861.171841
C43H50O15N4,862.327267
C45H72O16,868.482036
C32H52N7O19P1,869.305559
C41H60N12O10,880.455536
H49C31O16N7P3S1,900.216934
C30H48O18N7P3S1,919.198938
C60H98O6N1P1,959.713176
C36H60O30,972.316941
C34H53N7O23P2,989.266804
C35H53N7O25P2,1033.256633
C51H80O22,1044.514124
C37H58N8O24P2,1060.303918
C38H58N8O26P2,1104.293747
C60H64O28,1232.358411
